s_acctbal,s_name,n_name,p_partkey,p_mfgr,s_address,s_phone,s_comment
-497.89,Supplier#000003641,UNITED KINGDOM,83640,Manufacturer#3,"D1G2INbULohF5UfhVwYo UAd2M Mr,j5NSmON",33-802-670-8953,lar theodolites haggle along the ironic dolphin
-497.89,Supplier#000003641,UNITED KINGDOM,166092,Manufacturer#4,"D1G2INbULohF5UfhVwYo UAd2M Mr,j5NSmON",33-802-670-8953,lar theodolites haggle along the ironic dolphin
-538.22,Supplier#000009274,UNITED KINGDOM,149273,Manufacturer#2,2H QVWUDQave59c6bxW JzG4a0tOajki5eVXXf,33-559-738-4113,und the blithely regular requests boos
-561.5,Supplier#000000174,RUSSIA,175139,Manufacturer#2,NZdeHwqAU9OtigMr,32-840-184-9487,"ar theodolites. special, regular deposits are? slyly regular theodolites across th"
-561.5,Supplier#000000174,RUSSIA,177656,Manufacturer#1,NZdeHwqAU9OtigMr,32-840-184-9487,"ar theodolites. special, regular deposits are? slyly regular theodolites across th"
-580.83,Supplier#000006672,FRANCE,66671,Manufacturer#3, XXsVad8999jU9XdvlBaF QkpR8L0KF0BxJ,16-269-662-8552,slyly special sheaves sleep quickly carefully regular requests. even asymptotes haggle? re
-686.32,Supplier#000009040,GERMANY,144011,Manufacturer#3,sno1niEOAGIixtls,17-411-550-2852,"e blithely. bold, pending packages eat slyly. pinto beans among "
-727.09,Supplier#000002338,RUSSIA,9837,Manufacturer#1,2 YJvka2EAIqARVur,32-576-711-5780,"s are furiously quickly furious accounts-- regular, pending theodolites cajole fluf"
-727.09,Supplier#000002338,RUSSIA,87321,Manufacturer#3,2 YJvka2EAIqARVur,32-576-711-5780,"s are furiously quickly furious accounts-- regular, pending theodolites cajole fluf"
-820.89,Supplier#000000409,GERMANY,32899,Manufacturer#5,gt362msTQ3AwtUVHgqP7Ryksk90dnpPNyn,17-719-517-9836,nal deposits doubt blithely regular packages. fr
-858.86,Supplier#000001008,ROMANIA,91007,Manufacturer#2,ovX5ZkqngbAk1PR0M47nqBwP,29-218-505-4622,the doggedly express instru
-899.18,Supplier#000005687,GERMANY,85686,Manufacturer#2,E5Iu8oz iS3A7YIq,17-613-484-7952,"its at the ironic, final packages integrate ca"
-913.46,Supplier#000002053,GERMANY,22052,Manufacturer#3,"UVqEFyEyszsD9fs,arFeM",17-894-414-3923,ironic deposits. blithely special
-970.73,Supplier#000004031,UNITED KINGDOM,1530,Manufacturer#5,"VR1GH,kWPnAw68crIlAztmcDyIwt3EYwVVbDb ",33-965-284-4886,. silent braids alongside of the furiously special foxes solve fluffily across the quickly sile
-970.73,Supplier#000004031,UNITED KINGDOM,176479,Manufacturer#1,"VR1GH,kWPnAw68crIlAztmcDyIwt3EYwVVbDb ",33-965-284-4886,. silent braids alongside of the furiously special foxes solve fluffily across the quickly sile
