l_orderkey,revenue,o_orderdate,o_shippriority
2779719,26604.3426,1994-11-27,0
1809190,26602.3842,1994-11-21,0
1867938,26596.338,1995-02-10,0
4444004,26574.3006,1994-12-13,0
940164,26554.1528,1995-02-08,0
2205124,26547.997,1995-01-16,0
2167303,26545.68,1994-12-20,0
2311458,26506.6284,1995-02-01,0
3780384,26496.348,1995-01-02,0
2485028,26472.9168,1995-01-19,0
4100165,26463.9704,1994-12-19,0
1937638,26455.905,1995-02-01,0
3767269,26450.2008,1995-02-03,0
1425382,26441.824,1995-01-19,0
3287462,26430.1056,1995-02-08,0
4489444,26406.81,1995-02-17,0
3817540,26394.4198,1994-11-14,0
765571,26392.1402,1995-01-07,0
996517,26389.6848,1995-01-03,0
3082247,26372.892,1994-12-08,0
2628551,26361.216,1994-11-08,0
220482,26360.84,1994-12-02,0
3254883,26337.0294,1995-01-28,0
2739298,26334.0256,1995-01-03,0
4382853,26332.286,1995-02-27,0
4623365,26315.5328,1994-12-12,0
1735780,26312.2504,1994-11-27,0
599585,26290.44,1995-01-29,0
2272960,26222.9725,1995-01-24,0
3216098,26212.7029,1994-12-31,0
473185,26203.7376,1994-11-28,0
3139392,26167.2876,1994-11-29,0
3430372,26159.8584,1995-01-17,0
5214531,26156.1888,1994-12-03,0
2583457,26151.2512,1995-02-03,0
300228,26140.4039,1994-11-26,0
3822403,26123.7878,1994-11-25,0
3638884,26098.5384,1994-12-26,0
4238020,26082.2016,1995-02-11,0
3869319,26076.029,1995-01-19,0
3096674,26073.8478,1994-12-07,0
4624384,26051.4188,1994-11-19,0
4001281,26030.6592,1994-12-23,0
5969924,26016.795,1995-02-17,0
5275815,25988.756,1995-01-22,0
163072,25960.6092,1995-01-08,0
1484228,25928.0294,1995-02-09,0
1020646,25924.78,1994-12-18,0
1776133,25915.1298,1994-12-11,0
4939074,25903.0,1995-02-23,0
2691203,25877.715,1994-11-18,0
4978949,25870.1355,1994-12-11,0
3400292,25853.9918,1994-11-13,0
3691334,25848.8622,1994-11-26,0
3555617,25843.104,1994-12-18,0
3120770,25824.3876,1995-02-11,0
2159653,25818.2694,1995-01-27,0
2240708,25810.5848,1994-12-13,0
530944,25808.84,1995-01-04,0
2554564,25796.8256,1995-02-05,0
422690,25776.25,1994-12-02,0
3561254,25775.5,1995-01-24,0
5339366,25752.5996,1995-02-26,0
4694246,25693.99,1994-11-19,0
5953350,25688.88,1994-11-21,0
3578882,25679.185,1995-02-17,0
36416,25675.114,1994-12-01,0
2571367,25672.464,1995-02-28,0
4780448,25632.4068,1994-11-29,0
445892,25592.0955,1994-12-23,0
4020455,25587.693,1994-11-07,0
4572193,25556.9496,1994-12-02,0
4979205,25550.2611,1995-02-01,0
4051430,25547.6788,1995-02-09,0
5384519,25546.08,1994-12-18,0
5172448,25492.8168,1994-12-18,0
1458561,25480.192,1995-02-06,0
4760263,25455.312,1994-11-23,0
3590177,25434.63,1994-12-17,0
2631620,25431.7536,1995-02-17,0
2927943,25405.004,1994-12-03,0
2580421,25393.743,1995-03-03,0
3166823,25390.0406,1994-11-29,0
5348096,25383.0473,1994-11-08,0
2494756,25368.868,1995-02-04,0
4628930,25355.232,1995-02-05,0
643554,25334.6262,1994-11-30,0
3833637,25299.0738,1995-01-18,0
2939010,25292.6176,1994-11-12,0
3051264,25274.08,1995-02-03,0
4247522,25269.31,1994-11-06,0
5046758,25255.0364,1995-01-17,0
1123845,25252.0268,1995-02-01,0
758787,25244.8546,1995-02-10,0
2697090,25239.0006,1995-01-06,0
5477442,25234.6378,1995-01-11,0
5910310,25211.4016,1994-11-25,0
5035298,25211.37,1995-02-02,0
3355175,25202.8752,1994-12-16,0
4703456,25182.4125,1994-12-22,0
4440578,25167.476,1994-12-08,0
1951841,25163.95,1994-12-22,0
5055783,25153.6194,1995-02-25,0
1703460,25139.2185,1995-02-27,0
3081762,25135.176,1994-12-09,0
322470,25106.62,1994-12-21,0
4973252,25106.2539,1994-12-11,0
5413318,25081.1552,1994-11-22,0
1806055,25079.904,1994-11-23,0
4032068,25067.52,1994-12-27,0
990113,25055.13,1994-12-12,0
1561637,25045.4295,1995-01-15,0
1115424,25042.3797,1994-12-14,0
686949,25029.944,1994-11-25,0
2700774,25026.4462,1995-02-27,0
995265,25011.396,1994-12-09,0
4639171,25005.429,1994-12-09,0
4324000,25004.3144,1995-01-15,0
5852417,24996.4,1995-01-09,0
2945703,24978.5088,1994-11-28,0
4060512,24972.2109,1995-02-25,0
533828,24930.039,1995-01-19,0
4836449,24918.4464,1995-02-15,0
1207364,24899.9712,1994-12-08,0
4404515,24882.5355,1994-12-29,0
622754,24868.22,1995-02-20,0
1439079,24867.843,1994-11-28,0
4560068,24867.0968,1995-02-19,0
1445508,24860.8082,1994-12-07,0
4012961,24834.8352,1994-12-21,0
2755907,24829.1134,1995-02-09,0
2389669,24824.6,1994-12-06,0
4236962,24791.328,1994-12-21,0
1124964,24784.0824,1994-12-05,0
2487333,24783.264,1994-11-19,0
5284965,24782.7664,1994-11-30,0
1741989,24736.7208,1994-11-17,0
3724802,24677.4984,1994-12-15,0
3903490,24664.7817,1995-01-15,0
4296614,24604.923,1995-02-09,0
889511,24599.3958,1994-12-07,0
5683106,24581.76,1995-02-20,0
5150467,24580.5134,1995-02-21,0
4393186,24537.1455,1995-02-12,0
5675719,24531.9457,1994-12-11,0
5538082,24522.12,1995-01-21,0
2157314,24515.7114,1994-12-23,0
573282,24499.8429,1995-02-13,0
1979943,24491.0796,1995-01-28,0
101415,24488.32,1994-12-03,0
4661156,24470.8132,1995-01-18,0
3685505,24399.98,1995-01-24,0
2218405,24388.419,1995-01-14,0
736070,24386.3004,1994-12-09,0
2922017,24347.316,1994-11-18,0
100549,24336.9476,1994-12-02,0
5603744,24332.6202,1995-02-09,0
1294980,24327.6848,1995-02-26,0
852386,24323.62,1994-12-15,0
1934980,24318.1287,1995-02-22,0
4530657,24313.7048,1994-12-12,0
1602757,24287.4808,1995-02-10,0
5802113,24280.1104,1995-01-04,0
3005158,24256.7325,1995-02-05,0
2821732,24250.59,1994-12-24,0
1940323,24239.7672,1995-01-25,0
3113281,24236.928,1994-12-24,0
3583076,24228.864,1994-11-29,0
670400,24160.2723,1995-01-14,0
4124583,24148.9512,1994-11-24,0
424032,24142.1796,1995-02-20,0
4316677,24137.543,1994-11-22,0
5960933,24134.454,1994-12-12,0
2352290,24131.745,1994-12-02,0
1159107,24131.406,1995-01-04,0
5248672,24129.9044,1994-12-09,0
5932263,24128.208,1995-01-31,0
69125,24126.83,1995-02-07,0
5153344,24123.407,1994-12-19,0
1522947,24084.039,1995-02-23,0
1663495,24067.9292,1994-11-10,0
2592514,24061.05,1994-11-25,0
2241217,24039.2412,1995-01-25,0
793154,23992.778,1995-01-13,0
5016835,23990.3584,1994-12-08,0
1928933,23989.014,1994-12-01,0
1446048,23949.1275,1994-12-26,0
2918752,23929.152,1994-12-09,0
581507,23893.1232,1994-12-26,0
153506,23850.035,1994-11-15,0
2058209,23825.9643,1995-02-01,0
4977090,23816.5361,1994-11-24,0
3325444,23796.227,1994-11-26,0
1135969,23770.5468,1994-11-22,0
212928,23745.5064,1995-01-22,0
5481445,23742.0816,1995-02-01,0
213219,23732.5956,1994-12-02,0
5609637,23720.8218,1994-11-25,0
1924517,23702.6574,1994-12-29,0
5838181,23690.1456,1994-12-12,0
2633255,23667.714,1995-01-15,0
134307,23661.0816,1995-02-10,0
2634085,23656.96,1995-01-10,0
3987331,23646.663,1995-01-28,0
117668,23613.3417,1994-12-03,0
3754464,23604.2496,1994-12-10,0
5958309,23584.1632,1994-12-06,0
4356035,23566.452,1995-01-14,0
2419750,23556.9408,1994-11-29,0
1573665,23552.928,1995-02-08,0
4672738,23545.9096,1994-11-30,0
4793218,23540.6388,1994-11-20,0
1215780,23486.3136,1994-11-30,0
2964679,23450.172,1995-02-26,0
4878853,23425.2018,1994-12-16,0
2570437,23424.3845,1994-12-22,0
4294759,23415.144,1994-11-15,0
4260512,23414.2425,1995-01-14,0
1489989,23412.3615,1995-01-23,0
42883,23409.204,1995-01-27,0
3790083,23400.9334,1995-01-27,0
3601253,23378.6746,1995-02-21,0
1008007,23376.6,1994-11-27,0
1719297,23364.315,1994-11-27,0
2037573,23351.4876,1994-12-04,0
4636609,23341.0842,1994-12-22,0
1754432,23337.0793,1995-01-06,0
4783776,23328.352,1995-01-18,0
3063971,23324.7742,1994-11-20,0
2951264,23319.933,1994-12-19,0
3667527,23316.0721,1994-11-21,0
135009,23278.344,1994-12-26,0
3577063,23263.6418,1994-11-29,0
2480708,23225.3406,1994-11-28,0
2739974,23213.4696,1994-12-01,0
4980451,23206.4112,1994-11-27,0
674598,23187.1692,1994-12-12,0
357761,23142.608,1994-11-07,0
1454340,23132.5584,1994-12-17,0
490560,23130.4788,1995-01-17,0
1753568,23119.347,1994-11-28,0
606566,23102.7552,1994-12-15,0
3935430,23082.1938,1995-01-17,0
5509991,23054.8289,1995-01-09,0
1902021,23051.6286,1994-11-13,0
5700487,23034.7754,1995-01-28,0
4781312,23023.1246,1994-12-02,0
1597440,23007.2942,1994-11-19,0
4413154,22971.6975,1994-12-11,0
4202374,22969.7568,1995-01-28,0
171495,22945.5072,1995-02-16,0
4208070,22932.954,1995-01-29,0
1095009,22929.53,1995-02-22,0
322018,22926.561,1994-12-02,0
354658,22923.4376,1994-12-19,0
1101025,22892.822,1995-01-02,0
1365511,22888.58,1994-12-29,0
5811586,22884.676,1995-01-07,0
4979808,22855.1506,1995-01-26,0
4450624,22805.2416,1994-12-19,0
1021058,22793.8592,1995-01-31,0
1359395,22791.2685,1994-12-08,0
2481191,22765.1424,1995-01-02,0
3565921,22747.0717,1995-02-03,0
1429060,22732.056,1994-11-12,0
1266083,22731.291,1994-11-29,0
689799,22720.743,1994-11-08,0
1443523,22717.1,1994-11-07,0
1615621,22708.8,1995-02-05,0
5217606,22704.192,1995-02-02,0
2654752,22701.5922,1994-12-19,0
594017,22689.887,1994-12-10,0
2513223,22687.2912,1995-01-09,0
5774147,22683.78,1995-03-02,0
617120,22632.024,1995-02-25,0
1383495,22627.4552,1995-01-08,0
2970914,22615.44,1994-12-12,0
5546532,22607.9598,1995-02-06,0
5528129,22597.65,1995-01-31,0
5556260,22589.9172,1995-01-17,0
3126466,22579.7376,1994-12-14,0
1771171,22570.9638,1995-01-22,0
4993026,22554.527,1995-02-03,0
3642215,22549.7937,1994-11-28,0
1454016,22528.2568,1994-11-21,0
3066020,22491.2616,1994-11-22,0
2476295,22464.9216,1994-12-20,0
5322113,22437.7272,1994-11-11,0
1712224,22409.478,1995-01-14,0
5249635,22381.06,1995-01-18,0
5412993,22359.68,1995-03-03,0
2993890,22338.459,1994-11-21,0
5120065,22323.9075,1995-02-09,0
49252,22311.38,1994-12-10,0
3887430,22310.3712,1995-02-08,0
5559686,22292.6301,1994-12-12,0
1146051,22250.5248,1994-11-27,0
4887655,22244.3812,1995-01-28,0
2369633,22237.578,1994-12-01,0
902022,22225.4592,1995-01-26,0
184388,22177.9008,1994-12-19,0
4873088,22145.374,1995-02-05,0
1020419,22124.3256,1994-12-12,0
4851297,22123.6704,1994-11-24,0
1804740,22098.2083,1994-12-06,0
3797319,22065.408,1994-12-09,0
2435330,22055.76,1994-12-29,0
4397761,22026.6722,1994-12-27,0
1212162,22018.6728,1995-02-07,0
4122471,22011.0744,1994-12-27,0
1800608,22009.5736,1995-01-08,0
3475910,21980.976,1995-01-05,0
5662054,21968.274,1995-02-01,0
2118180,21965.0,1994-11-21,0
1014017,21924.936,1994-12-17,0
1098181,21913.2459,1994-12-25,0
4562243,21893.9894,1995-02-23,0
4404097,21871.3656,1994-11-16,0
1836804,21864.972,1994-12-02,0
5173025,21864.06,1995-01-13,0
4695267,21790.3504,1994-12-20,0
2510502,21789.9099,1995-01-15,0
3642182,21779.0199,1995-01-25,0
2918180,21776.7312,1995-02-08,0
4723367,21760.5888,1994-11-08,0
4840005,21752.0075,1995-02-06,0
2267141,21732.656,1994-12-23,0
4727556,21717.1584,1995-01-21,0
1844481,21704.7688,1995-02-22,0
2629344,21698.8075,1994-12-11,0
2054913,21680.8449,1995-02-17,0
1528292,21668.094,1994-11-17,0
964610,21665.7714,1995-02-11,0
2691205,21628.992,1995-01-09,0
3724163,21626.734,1994-12-19,0
3021313,21607.7085,1994-11-24,0
331524,21603.1725,1994-12-31,0
1797765,21592.284,1994-12-24,0
1497284,21582.86,1995-02-07,0
1998785,21579.2082,1994-12-14,0
1067681,21567.2248,1994-12-22,0
1782404,21546.15,1995-02-05,0
2066695,21514.4188,1994-12-16,0
293766,21479.2407,1995-01-07,0
2878438,21474.7142,1995-01-13,0
820512,21459.8755,1995-01-10,0
4126438,21452.5377,1994-12-31,0
3268417,21409.317,1994-11-24,0
2699463,21405.024,1994-11-05,0
3753061,21400.3684,1994-12-20,0
1522660,21391.4973,1995-02-26,0
5087395,21383.472,1994-11-22,0
3727744,21371.526,1994-12-14,0
2492928,21342.8304,1995-01-10,0
1001473,21337.425,1994-11-24,0
2525605,21301.128,1994-12-11,0
3880901,21299.5704,1994-12-17,0
5026114,21299.0649,1994-12-08,0
5054304,21292.47,1994-11-21,0
2728487,21290.4,1994-11-24,0
3049314,21275.114,1995-01-05,0
358244,21273.2904,1994-12-13,0
366375,21266.775,1994-11-12,0
2321664,21261.4464,1994-11-29,0
5349191,21220.8,1994-11-26,0
2827493,21217.408,1994-12-31,0
2641991,21216.8904,1994-12-14,0
707904,21212.0118,1994-12-18,0
1611974,21190.9544,1995-02-02,0
269861,21171.7632,1995-01-07,0
3609605,21162.576,1994-11-29,0
2632391,21153.24,1994-12-09,0
4664103,21089.232,1994-11-26,0
5949766,21082.41,1994-12-08,0
193504,21074.0418,1995-01-14,0
2076420,21073.8528,1995-02-04,0
3107619,21046.8256,1995-02-18,0
5089828,21041.6206,1994-11-27,0
2769927,21031.7198,1995-01-31,0
153858,21031.2557,1995-01-16,0
5222340,21029.772,1995-01-19,0
5754276,21028.0854,1995-01-18,0
4403648,20981.961,1994-11-28,0
735746,20981.655,1994-12-22,0
571621,20950.4286,1994-12-08,0
5624549,20929.3455,1994-11-10,0
1997671,20915.7284,1994-11-24,0
2781703,20909.0178,1994-11-15,0
1606532,20894.208,1994-12-12,0
1523239,20866.1128,1995-02-28,0
1829733,20844.0488,1995-02-15,0
4701475,20835.3292,1994-11-29,0
5020837,20795.25,1994-11-12,0
679523,20785.6152,1995-01-02,0
3191041,20775.5015,1995-02-25,0
5244450,20770.8672,1994-12-22,0
3844487,20753.6784,1994-12-21,0
4978979,20751.276,1994-12-11,0
3129603,20748.57,1995-03-01,0
548035,20711.862,1995-01-18,0
5721415,20703.4796,1995-02-23,0
38947,20682.256,1994-11-30,0
412513,20671.1264,1995-01-24,0
504071,20655.2325,1994-12-08,0
5533027,20597.052,1994-12-24,0
619622,20589.6096,1995-01-19,0
2460935,20588.9516,1995-02-04,0
34368,20569.2942,1995-01-08,0
1938113,20563.848,1994-12-07,0
3047554,20545.0076,1994-12-27,0
1636614,20513.3474,1994-11-22,0
3653157,20483.976,1995-02-03,0
5882915,20472.842,1994-12-08,0
1854887,20467.8234,1995-02-06,0
4380228,20456.618,1994-12-28,0
2613505,20421.6331,1994-12-20,0
1603105,20408.9856,1995-01-26,0
2115172,20404.31,1995-01-31,0
2427333,20399.1776,1995-02-27,0
2624834,20365.335,1994-11-08,0
3912167,20360.4128,1995-01-02,0
1588966,20353.42,1994-12-28,0
278948,20321.7328,1994-11-25,0
2542087,20297.1384,1995-01-01,0
1121638,20296.224,1994-12-25,0
1777989,20291.4604,1994-11-23,0
908608,20242.2124,1994-12-11,0
2316035,20242.1568,1994-12-25,0
4760866,20215.0716,1995-01-21,0
5752677,20211.1455,1995-01-01,0
5338629,20208.501,1995-02-16,0
2964802,20198.7072,1995-01-07,0
1126855,20149.4734,1994-12-20,0
1692358,20146.7844,1995-02-07,0
5615174,20135.552,1995-01-28,0
1114753,20119.352,1995-02-04,0
4490273,20113.4432,1994-12-31,0
340838,20090.049,1994-12-18,0
736871,20089.7,1995-02-07,0
723456,20052.456,1994-11-17,0
4779687,20037.096,1994-11-15,0
2328039,20021.4378,1995-01-06,0
4496999,20008.8293,1994-12-11,0
685025,20003.1876,1994-12-20,0
2061702,19997.5524,1995-01-22,0
4622274,19996.0376,1995-01-15,0
5646433,19984.72,1994-11-17,0
21635,19981.7541,1994-12-03,0
4900608,19973.38,1995-02-27,0
1526691,19971.1922,1995-02-05,0
2460003,19970.0904,1994-11-12,0
3092133,19961.4177,1994-12-22,0
5549223,19945.4068,1994-11-14,0
4541735,19943.103,1994-12-30,0
1085827,19913.5668,1995-01-12,0
2091584,19883.367,1994-12-08,0
696294,19863.3984,1994-12-09,0
3001798,19852.2324,1995-01-14,0
3157472,19839.6774,1994-12-10,0
895712,19829.6109,1995-01-20,0
3104966,19821.636,1994-12-21,0
2960034,19808.6889,1995-01-18,0
2067777,19803.9764,1995-02-22,0
5361031,19793.4044,1995-02-01,0
3715264,19777.1112,1995-01-27,0
138085,19774.1096,1995-02-20,0
4518594,19764.48,1994-11-27,0
4509794,19748.452,1995-01-06,0
1882726,19729.8,1995-02-28,0
3836422,19693.6245,1995-01-09,0
5239524,19678.2395,1994-12-09,0
5115652,19667.394,1994-12-15,0
1015622,19663.1136,1994-11-26,0
1906533,19616.976,1995-02-20,0
5654944,19614.3234,1994-12-31,0
5511043,19604.169,1995-01-20,0
818311,19600.464,1995-02-21,0
5650948,19599.822,1995-02-02,0
1741959,19577.4975,1994-11-23,0
5688992,19576.4292,1995-01-15,0
2257190,19561.392,1995-01-16,0
230598,19558.692,1995-03-01,0
1632577,19556.786,1995-01-31,0
5175617,19548.802,1994-12-20,0
1199364,19534.6998,1994-12-07,0
4612833,19532.934,1995-02-10,0
1718597,19527.21,1995-02-23,0
2955491,19504.2762,1994-12-08,0
321856,19499.8488,1995-02-23,0
4779748,19494.9,1994-11-09,0
4460423,19473.102,1994-12-16,0
1006085,19451.25,1994-12-27,0
1101317,19424.6052,1994-12-07,0
3482946,19416.55,1994-12-15,0
339424,19413.896,1995-01-13,0
5682753,19405.8315,1995-01-12,0
2999938,19335.8,1994-11-13,0
2549313,19307.9887,1994-11-22,0
4587843,19299.8806,1994-11-16,0
320448,19275.405,1994-12-01,0
295940,19275.1056,1995-02-14,0
894023,19269.887,1994-11-24,0
3371553,19236.028,1994-11-30,0
4260964,19231.961,1995-01-19,0
5638439,19227.335,1994-12-18,0
3217669,19220.838,1994-12-14,0
5313798,19219.5288,1995-01-18,0
1108419,19202.04,1995-02-09,0
4835943,19168.6586,1995-02-06,0
848000,19161.495,1994-12-26,0
5591046,19147.9288,1995-02-08,0
415812,19133.982,1994-11-13,0
71782,19133.0295,1994-12-23,0
2197351,19122.2694,1994-12-09,0
1375623,19116.243,1994-12-02,0
34689,19100.592,1994-11-24,0
673761,19097.7732,1994-11-26,0
5789858,19084.896,1994-12-20,0
1944355,19083.063,1994-12-19,0
1964290,19076.76,1995-02-27,0
4088422,19064.087,1994-12-05,0
1214401,19050.3591,1994-12-07,0
2160034,19018.314,1994-11-24,0
421125,19006.878,1994-12-01,0
5291777,18999.126,1995-02-26,0
4631776,18993.76,1995-01-06,0
2765187,18982.5363,1994-12-13,0
2777574,18960.387,1995-02-08,0
3587971,18930.8592,1995-01-07,0
1048387,18914.7024,1994-12-09,0
7527,18914.688,1994-12-12,0
2166529,18908.9808,1994-12-02,0
3229571,18907.02,1994-11-26,0
5605415,18870.5664,1994-12-02,0
85154,18853.51,1995-02-15,0
1441378,18837.3042,1995-01-01,0
4612549,18835.5072,1994-11-27,0
1517828,18829.0011,1995-03-03,0
4392227,18817.526,1995-02-25,0
2728933,18809.5554,1995-01-18,0
5830085,18807.5328,1994-12-29,0
3475559,18800.3788,1994-11-27,0
4825060,18798.4336,1995-01-22,0
1221991,18777.2,1994-11-16,0
2709152,18772.8768,1994-12-23,0
1777701,18758.7,1994-12-31,0
1632576,18750.474,1995-01-18,0
1630662,18737.8539,1995-01-03,0
2271456,18736.3392,1994-12-21,0
443043,18716.8608,1994-12-14,0
1884166,18705.1696,1995-01-05,0
4164386,18697.5789,1995-02-19,0
4324071,18691.2144,1994-12-28,0
1513318,18656.9764,1994-12-30,0
132167,18637.6092,1995-01-29,0
456098,18633.6612,1994-12-03,0
4584931,18608.5548,1994-12-16,0
2904384,18596.9781,1994-12-25,0
3972102,18564.912,1994-12-02,0
461922,18528.3956,1995-01-28,0
5582658,18518.7045,1995-01-24,0
2185573,18491.257,1995-01-25,0
4327684,18483.0884,1995-02-06,0
173221,18458.7312,1995-02-09,0
5467271,18451.107,1995-01-28,0
2201539,18409.8,1995-01-12,0
318181,18393.0912,1995-02-09,0
174178,18385.654,1994-12-14,0
4549376,18372.9525,1994-12-21,0
927719,18335.76,1994-12-08,0
158336,18307.0602,1994-11-10,0
4449667,18251.7615,1994-11-15,0
3445442,18249.413,1994-12-22,0
1179873,18242.4528,1995-02-03,0
886532,18233.963,1995-01-26,0
1284231,18232.8672,1994-11-29,0
4361569,18211.93,1995-01-10,0
944935,18207.168,1995-02-04,0
3281123,18204.8328,1994-12-08,0
2226276,18181.8496,1994-12-25,0
4831587,18175.8304,1994-11-30,0
681830,18145.8368,1995-01-24,0
3123841,18139.3245,1995-01-13,0
2401603,18118.224,1994-12-27,0
1457218,18113.4063,1995-02-07,0
5172832,18106.8797,1995-01-13,0
4908416,18102.0672,1994-11-15,0
2801024,18101.1376,1994-12-16,0
5927968,18098.1,1994-12-07,0
1666374,18095.235,1995-01-24,0
1527331,18066.708,1994-12-21,0
4404902,18046.8764,1994-11-13,0
1138561,18001.842,1995-01-10,0
2571265,17992.715,1995-01-11,0
2847076,17982.0004,1995-01-12,0
4591973,17979.0635,1995-02-16,0
4116259,17960.0148,1995-02-10,0
4866883,17959.8656,1995-01-27,0
3590276,17954.7,1994-11-19,0
5729698,17948.8896,1995-01-16,0
822437,17942.7787,1995-01-15,0
2230310,17914.815,1994-12-15,0
4358304,17901.135,1995-02-09,0
5583394,17895.3346,1994-12-26,0
3324577,17871.183,1995-01-19,0
4544261,17871.168,1994-11-30,0
776739,17841.5523,1994-12-22,0
5952932,17781.1476,1994-11-08,0
4574753,17777.1,1994-12-19,0
202787,17776.416,1994-11-21,0
4172839,17763.6732,1995-02-07,0
581760,17751.5052,1995-02-11,0
736582,17740.268,1994-11-30,0
4134624,17723.202,1995-02-17,0
946468,17720.9088,1994-12-10,0
2378598,17715.9621,1994-12-09,0
2202788,17703.45,1994-11-18,0
1386049,17694.7848,1995-02-14,0
5198369,17693.0208,1995-01-02,0
4598561,17681.28,1994-12-15,0
1032706,17671.95,1994-11-21,0
1103877,17656.3933,1995-01-14,0
4351715,17602.5975,1994-12-27,0
4396098,17601.6672,1994-12-26,0
3983526,17585.568,1994-12-16,0
1063553,17565.1965,1994-11-25,0
808291,17561.908,1995-02-06,0
3835331,17558.1,1994-11-16,0
2540644,17557.79,1995-01-09,0
4862405,17539.389,1995-01-05,0
5443716,17520.2636,1994-12-22,0
2039431,17464.2976,1995-01-01,0
2402662,17461.3806,1994-12-18,0
2410917,17440.2816,1995-02-26,0
5101319,17418.5572,1994-12-16,0
410209,17412.8085,1995-02-16,0
1960167,17276.5095,1994-11-18,0
1036999,17274.0096,1995-01-08,0
861765,17229.576,1994-12-23,0
2395457,17218.9305,1994-11-29,0
2054848,17210.4608,1994-12-30,0
358403,17193.384,1994-12-30,0
608832,17190.912,1994-12-11,0
1557377,17174.0688,1995-01-27,0
3050533,17154.06,1994-11-28,0
3570692,17137.3468,1995-02-13,0
1942662,17133.27,1994-12-18,0
3363458,17127.1,1994-12-11,0
3103713,17121.3471,1995-02-09,0
2343394,17117.19,1994-12-21,0
3380384,17112.42,1994-12-13,0
5947267,17081.3844,1994-11-21,0
558691,17012.1432,1994-11-17,0
285159,17003.6608,1994-11-28,0
3820263,16991.756,1995-01-17,0
4374661,16991.6088,1995-01-29,0
2817729,16984.442,1995-01-16,0
4894885,16961.88,1994-11-18,0
2436546,16948.134,1995-01-17,0
2092295,16943.7723,1994-11-27,0
4256229,16938.7512,1995-02-03,0
868097,16934.67,1994-11-27,0
5319845,16897.7589,1994-11-24,0
3023364,16897.1616,1994-12-03,0
4928710,16868.817,1994-12-03,0
3698304,16827.03,1995-01-03,0
5395777,16819.817,1995-01-27,0
1658464,16775.2494,1995-02-14,0
4083079,16774.884,1995-03-01,0
859493,16771.1817,1995-01-03,0
2907175,16726.0968,1994-11-28,0
5364549,16694.34,1994-12-30,0
4643588,16683.1665,1995-02-04,0
2636613,16677.3222,1995-03-01,0
4823333,16663.6646,1995-02-23,0
3798689,16633.9965,1994-12-29,0
5578019,16611.441,1994-12-24,0
4826464,16583.832,1994-12-04,0
3876642,16575.391,1995-01-19,0
4824167,16570.026,1994-12-14,0
2267876,16564.5648,1995-01-02,0
3579938,16545.6432,1994-12-23,0
2181090,16529.732,1995-02-20,0
1529990,16521.0656,1994-12-10,0
3584835,16492.1427,1994-11-28,0
2153927,16473.0384,1994-11-25,0
5260103,16459.038,1994-12-31,0
2318432,16406.208,1994-12-13,0
3211590,16405.2234,1994-12-09,0
600999,16385.5116,1994-11-19,0
4572677,16380.6368,1994-12-13,0
1579783,16313.3718,1994-11-16,0
5789479,16303.4208,1995-01-31,0
1944036,16295.2608,1995-01-26,0
1122342,16284.8644,1994-11-15,0
5035938,16252.1824,1994-12-05,0
623747,16247.2608,1994-11-10,0
2102501,16246.3,1994-12-10,0
4069799,16220.6859,1994-12-30,0
2096165,16216.848,1994-12-27,0
530052,16214.5632,1994-12-17,0
395301,16211.9367,1994-11-27,0
4588518,16186.584,1994-12-05,0
3808451,16134.3454,1995-01-01,0
3770503,16129.9634,1994-12-09,0
3578023,16122.9432,1995-01-23,0
1252870,16105.3529,1995-01-31,0
1428997,16065.2916,1995-01-15,0
1814019,16063.951,1995-01-11,0
2838912,16046.16,1995-02-05,0
4117794,16043.125,1994-11-20,0
524386,16036.176,1995-01-06,0
4710179,16015.86,1995-02-26,0
4410022,15995.5822,1994-12-22,0
198565,15993.4797,1994-12-13,0
1639591,15966.504,1995-01-24,0
5742784,15962.0461,1995-02-03,0
1658336,15935.832,1994-12-11,0
3945347,15908.724,1994-12-11,0
4286401,15907.671,1994-11-29,0
3200615,15903.5592,1995-01-23,0
2985029,15876.0756,1994-11-18,0
5504453,15856.8102,1995-02-08,0
121061,15852.8556,1994-11-05,0
5888099,15845.34,1995-01-18,0
2119874,15841.2672,1994-11-17,0
831303,15827.5605,1994-12-10,0
4514980,15822.3156,1995-01-04,0
421221,15816.1932,1994-12-23,0
3866145,15816.1016,1994-12-12,0
5591012,15779.874,1995-01-06,0
2033412,15759.7995,1995-01-01,0
5743138,15750.0057,1994-12-16,0
5690181,15743.0515,1995-01-27,0
2334214,15730.005,1994-12-28,0
9953,15729.1394,1995-02-28,0
104484,15698.424,1994-12-12,0
2094372,15697.0632,1995-01-26,0
2388709,15696.6336,1994-11-19,0
1523428,15648.6694,1994-12-14,0
1561635,15625.3392,1994-12-04,0
2223232,15620.757,1995-01-09,0
3967171,15610.248,1995-02-24,0
3922340,15603.384,1995-02-24,0
4067045,15578.8416,1995-02-14,0
3343874,15556.032,1994-11-11,0
5788707,15541.5348,1994-12-24,0
2070915,15536.3328,1995-02-09,0
534503,15532.6464,1995-01-04,0
3832260,15518.3424,1994-12-31,0
1434244,15449.7924,1994-12-28,0
1518050,15445.052,1995-01-25,0
1037410,15436.0305,1995-01-04,0
59845,15398.944,1994-12-23,0
2613347,15398.2007,1995-02-08,0
4139778,15383.628,1995-01-14,0
4728705,15353.6435,1994-12-01,0
5708707,15308.2384,1995-01-06,0
4550241,15303.288,1995-02-12,0
